RPM,RPMS Power (RL=1),RPMS Power (RL=2),RPMS Power (RL=10),RPMS Power (RL=15),RPMS Power (RL=22),RPMS Power (RL=33),RPMS Power (RL=47),RPMS Power (RL=68)
6.220720720720721602e+02,2.219922677078103845e+01,2.507810990404778906e+01,1.399889401498443675e+01,1.046597941133659582e+01,7.702844292806846127e+00,5.433293507375154263e+00,3.948262007768135629e+00,2.799116942961998866e+00
6.228628628628629258e+02,2.225516629142140701e+01,2.514156765586431774e+01,1.403448666215272489e+01,1.049259750894637833e+01,7.722437831643971684e+00,5.447115142070003913e+00,3.958306250485147615e+00,2.806237930742840891e+00
6.236536536536536914e+02,2.231117417590735030e+01,2.520510429358753512e+01,1.407012441824791260e+01,1.051924938211545779e+01,7.742056247438318550e+00,5.460954330997294548e+00,3.968363251702819117e+00,2.813367964481521266e+00
6.244444444444444571e+02,2.236725041414192816e+01,2.526871981069290030e+01,1.410580728285749963e+01,1.054593503068995730e+01,7.761699540133038866e+00,5.474811074138182576e+00,3.978433011414153508e+00,2.820507044175609490e+00
6.252352352352352227e+02,2.242339499601659725e+01,2.533241420064808835e+01,1.414153525556845281e+01,1.057265445451583474e+01,7.781367709671206612e+00,5.488685371473771113e+00,3.988515529612153721e+00,2.827655169822674619e+00
6.260260260260261020e+02,2.247960791141125014e+01,2.539618745691287671e+01,1.417730833596719719e+01,1.059940765343885793e+01,7.801060755995831819e+00,5.502577222985153504e+00,3.998610806289803143e+00,2.834812341420278603e+00
6.268168168168168677e+02,2.253588915019420469e+01,2.546003957293926234e+01,1.421312652363966222e+01,1.062619462730455666e+01,7.820778679049849913e+00,5.516486628653398228e+00,4.008718841440086500e+00,2.841978558965982504e+00
6.276076076076076333e+02,2.259223870222217201e+01,2.552397054217139782e+01,1.424898981817124088e+01,1.065301537595830794e+01,7.840521478776119046e+00,5.530413588459547114e+00,4.018839635055969417e+00,2.849153822457345608e+00
6.283983983983983990e+02,2.264865655734035599e+01,2.558798035804565885e+01,1.428489821914683588e+01,1.067986989924528629e+01,7.860289155117442306e+00,5.544358102384628673e+00,4.028973187130417521e+00,2.856338131891924537e+00
6.291891891891892783e+02,2.270514270538234669e+01,2.565206901399050210e+01,1.432085172615078505e+01,1.070675819701047438e+01,7.880081708016527742e+00,5.558320170409628780e+00,4.039119497656384006e+00,2.863531487267269249e+00
6.299799799799800439e+02,2.276169713617020207e+01,2.571623650342668199e+01,1.435685033876695371e+01,1.073368026909864525e+01,7.899899137416030115e+00,5.572299792515524430e+00,4.049278566626813181e+00,2.870733888580928372e+00
6.307707707707708096e+02,2.281831983951440890e+01,2.578048281976695577e+01,1.439289405657862808e+01,1.076063611535437303e+01,7.919741443258508262e+00,5.586296968683260644e+00,4.059450394034634257e+00,2.877945335830446538e+00
6.315615615615615752e+02,2.287501080521390406e+01,2.584480795641647433e+01,1.442898287916862010e+01,1.078762573562205063e+01,7.939608625486475724e+00,5.600311698893757573e+00,4.069634979872779112e+00,2.885165829013366157e+00
6.323523523523523409e+02,2.293177002305612078e+01,2.590921190677241981e+01,1.446511680611922301e+01,1.081464912974588799e+01,7.959500684042362550e+00,5.614343983127923821e+00,4.079832324134166299e+00,2.892395368127228750e+00
6.331431431431432202e+02,2.298859748281690685e+01,2.597369466422425432e+01,1.450129583701219360e+01,1.084170629756989790e+01,7.979417618868538398e+00,5.628393821366632466e+00,4.090042426811701937e+00,2.899633953169572287e+00
6.339339339339339858e+02,2.304549317426057087e+01,2.603825622215353519e+01,1.453751997142876640e+01,1.086879723893785155e+01,7.999359429907270780e+00,5.642461213590731717e+00,4.100265287898288591e+00,2.906881584137923191e+00
6.347247247247247515e+02,2.310245708713994617e+01,2.610289657393408547e+01,1.457378920894965191e+01,1.089592195369339223e+01,8.019326117100781914e+00,5.656546159781052907e+00,4.110500907386813729e+00,2.914138261029820320e+00
6.355155155155155171e+02,2.315948921119625581e+01,2.616761571293186606e+01,1.461010354915505971e+01,1.092308044167992875e+01,8.039317680391219412e+00,5.670648659918404277e+00,4.120749285270160378e+00,2.921403983842783436e+00
6.363063063063063964e+02,2.321658953615929022e+01,2.623241363250509650e+01,1.464646299162468246e+01,1.095027270274068343e+01,8.059334119720650946e+00,5.684768713983563870e+00,4.131010421541208899e+00,2.928678752574342514e+00
6.370970970970971621e+02,2.327375805174722956e+01,2.629729032600409155e+01,1.468286753593765148e+01,1.097749873671868137e+01,8.079375435031073138e+00,5.698906321957283083e+00,4.141284316192809456e+00,2.935962567222014208e+00
6.378878878878879277e+02,2.333099474766684978e+01,2.636224578677145658e+01,1.471931718167262915e+01,1.100475854345676829e+01,8.099441626264418659e+00,5.713061483820301767e+00,4.151570969217829976e+00,2.943255427783319167e+00
6.386786786786786934e+02,2.338829961361332366e+01,2.642728000814193123e+01,1.475581192840772182e+01,1.103205212279758385e+01,8.119532693362536691e+00,5.727234199553324245e+00,4.161870380609113518e+00,2.950557334255774045e+00
6.394694694694694590e+02,2.344567263927033807e+01,2.649239298344247118e+01,1.479235177572053317e+01,1.105937947458356518e+01,8.139648636267207138e+00,5.741424469137037079e+00,4.172182550359495146e+00,2.957868286636884392e+00
6.402602602602603383e+02,2.350311381431015789e+01,2.655758470599226939e+01,1.482893672318814815e+01,1.108674059865697359e+01,8.159789454920151286e+00,5.755632292552103735e+00,4.182507478461809036e+00,2.965188284924163753e+00
6.410510510510511040e+02,2.356062312839342709e+01,2.662285516910264960e+01,1.486556677038710816e+01,1.111413549485983765e+01,8.179955149262992720e+00,5.769857669779157483e+00,4.192845164908868050e+00,2.972517329115115903e+00
6.418418418418418696e+02,2.361820057116939253e+01,2.668820436607718349e+01,1.490224191689346256e+01,1.114156416303404207e+01,8.200145719237305286e+00,5.784100600798807612e+00,4.203195609693486823e+00,2.979855419207241951e+00
6.426326326326326353e+02,2.367584613227581514e+01,2.675363229021165168e+01,1.493896216228273843e+01,1.116902660302126726e+01,8.220361164784590002e+00,5.798361085591653641e+00,4.213558812808471110e+00,2.987202555198044340e+00
6.434234234234235146e+02,2.373355980133892018e+01,2.681913893479402944e+01,1.497572750612992820e+01,1.119652281466295030e+01,8.240601485846259067e+00,5.812639124138251567e+00,4.223934774246608015e+00,2.994558737085018407e+00
6.442142142142142802e+02,2.379134156797349675e+01,2.688472429310451162e+01,1.501253794800950025e+01,1.122405279780040210e+01,8.260866682363671387e+00,5.826934716419147620e+00,4.234323494000684640e+00,3.001923964865656380e+00
6.450050050050050459e+02,2.384919142178284091e+01,2.695038835841548774e+01,1.504939348749543448e+01,1.125161655227469382e+01,8.281156754278105936e+00,5.841247862414861380e+00,4.244724972063481871e+00,3.009298238537451375e+00
6.457957957957958115e+02,2.390710935235879475e+01,2.701613112399154915e+01,1.508629412416114413e+01,1.127921407792669939e+01,8.301471701530749314e+00,5.855578562105877793e+00,4.255139208427755726e+00,3.016681558097884963e+00
6.465865865865865771e+02,2.396509534928176421e+01,2.708195258308955289e+01,1.512323985757958589e+01,1.130684537459713646e+01,8.321811524062765031e+00,5.869926815472680026e+00,4.265566203086276431e+00,3.024073923544448039e+00
6.473773773773774565e+02,2.402314940212061956e+01,2.714785272895851875e+01,1.516023068732311785e+01,1.133451044212648462e+01,8.342176221815199355e+00,5.884292622495696179e+00,4.276005956031783128e+00,3.031475334874614624e+00
6.481681681681682221e+02,2.408127150043290143e+01,2.721383155483971095e+01,1.519726661296364867e+01,1.136220928035506716e+01,8.362565794729050594e+00,5.898675983155364122e+00,4.286458467257023841e+00,3.038885792085869397e+00
6.489589589589589878e+02,2.413946163376455800e+01,2.727988905396659902e+01,1.523434763407252923e+01,1.138994188912299066e+01,8.382980242745226462e+00,5.913076897432077317e+00,4.296923736754722611e+00,3.046305295175683714e+00
6.497497497497497534e+02,2.419771979165018294e+01,2.734602521956487564e+01,1.527147375022059705e+01,1.141770826827015561e+01,8.403419565804590263e+00,5.927495365306203468e+00,4.307401764517607035e+00,3.053733844141525378e+00
6.505405405405406327e+02,2.425604596361293375e+01,2.741224004485246724e+01,1.530864496097818162e+01,1.144550841763630622e+01,8.423883763847895167e+00,5.941931386758103173e+00,4.317892550538389607e+00,3.061171438980871518e+00
6.513313313313313984e+02,2.431444013916449265e+01,2.747853352303950203e+01,1.534586126591504573e+01,1.147334233706094686e+01,8.444372836815851713e+00,5.956384961768089958e+00,4.328396094809770389e+00,3.068618079691178835e+00
6.521221221221221640e+02,2.437290230780512701e+01,2.754490564732838465e+01,1.538312266460053124e+01,1.150121002638343271e+01,8.464886784649104712e+00,5.970856090316479126e+00,4.338912397324452108e+00,3.076073766269918242e+00
6.529129129129129296e+02,2.443143245902368577e+01,2.761135641091363624e+01,1.542042915660334579e+01,1.152911148544287379e+01,8.485425607288185290e+00,5.985344772383533574e+00,4.349441458075117062e+00,3.083538498714540665e+00
6.537037037037036953e+02,2.449003058229760654e+01,2.767788580698217515e+01,1.545778074149175296e+01,1.155704671407823270e+01,8.505989304673606810e+00,5.999851007949521531e+00,4.359983277054445772e+00,3.091012277022508137e+00
6.544944944944945746e+02,2.454869666709290499e+01,2.774449382871301140e+01,1.549517741883347455e+01,1.158501571212826420e+01,8.526577876745772500e+00,6.014374796994672145e+00,4.370537854255109877e+00,3.098495101191272916e+00
6.552852852852853403e+02,2.460743070286413925e+01,2.781118046927744203e+01,1.553261918819569942e+01,1.161301847943149745e+01,8.547191323445019862e+00,6.028916139499185256e+00,4.381105189669762368e+00,3.105986971218283266e+00
6.560760760760761059e+02,2.466623267905453787e+01,2.787794572183897657e+01,1.557010604914511731e+01,1.164105501582631419e+01,8.567829644711626003e+00,6.043475035443247378e+00,4.391685283291060671e+00,3.113487887100987894e+00
6.568668668668668715e+02,2.472510258509587544e+01,2.794478957955338316e+01,1.560763800124789924e+01,1.166912532115086698e+01,8.588492840485784541e+00,6.058051484807013054e+00,4.402278135111644453e+00,3.120997848836830180e+00
6.576576576576577509e+02,2.478404041040856853e+01,2.801171203556868150e+01,1.564521504406966912e+01,1.169722939524313965e+01,8.609180910707628698e+00,6.072645487570628831e+00,4.412883745124153378e+00,3.128516856423252612e+00
6.584484484484485165e+02,2.484304614440159042e+01,2.807871308302509306e+01,1.568283717717555881e+01,1.172536723794090463e+01,8.629893855317211759e+00,6.087257043714194182e+00,4.423502113321204021e+00,3.136044909857690133e+00
6.592392392392392821e+02,2.490211977647254216e+01,2.814579271505508729e+01,1.572050440013016015e+01,1.175353884908172653e+01,8.650631674254505299e+00,6.101886153217800590e+00,4.434133239695415618e+00,3.143582009137577682e+00
6.600300300300300478e+02,2.496126129600770227e+01,2.821295092478343136e+01,1.575821671249757827e+01,1.178174422850301539e+01,8.671394367459436481e+00,6.116532816061511113e+00,4.444777124239400301e+00,3.151128154260351089e+00
6.608208208208208134e+02,2.502047069238184918e+01,2.828018770532702675e+01,1.579597411384134809e+01,1.180998337604194326e+01,8.692181934871825888e+00,6.131197032225359500e+00,4.455433766945746221e+00,3.158683345223430639e+00
6.616116116116116928e+02,2.507974795495855247e+01,2.834750304979516500e+01,1.583377660372453377e+01,1.183825629153552939e+01,8.712994376431460353e+00,6.145878801689374171e+00,4.466103167807053964e+00,3.166247582024251273e+00
6.624024024024024584e+02,2.513909307308982832e+01,2.841489695128922932e+01,1.587162418170963463e+01,1.186656297482055145e+01,8.733831692078014797e+00,6.160578124433535585e+00,4.476785326815895694e+00,3.173820864660229724e+00
6.631931931931932240e+02,2.519850603611645568e+01,2.848236940290298236e+01,1.590951684735868099e+01,1.189490342573364146e+01,8.754693881751121509e+00,6.175295000437813542e+00,4.487480243964844462e+00,3.181403193128785389e+00
6.639839839839839897e+02,2.525798683336783768e+01,2.854992039772239920e+01,1.594745460023314543e+01,1.192327764411119695e+01,8.775580945390325738e+00,6.190029429682149420e+00,4.498187919246466215e+00,3.188994567427336335e+00
6.647747747747748690e+02,2.531753545416200524e+01,2.861754992882570292e+01,1.598543743989399069e+01,1.195168562978945204e+01,8.796492882935112334e+00,6.204781412146470387e+00,4.508908352653314466e+00,3.196594987553296185e+00
6.655655655655656346e+02,2.537715188780560283e+01,2.868525798928332549e+01,1.602346536590166792e+01,1.198012738260442056e+01,8.817429694324889766e+00,6.219550947810666308e+00,4.519641544177932957e+00,3.204204453504072347e+00
6.663563563563564003e+02,2.543683612359397728e+01,2.875304457215802145e+01,1.606153837781608829e+01,1.200860290239193340e+01,8.838391379498979461e+00,6.234338036654611059e+00,4.530387493812855659e+00,3.211822965277072672e+00
6.671471471471471659e+02,2.549658815081111740e+01,2.882090967050479335e+01,1.609965647519667442e+01,1.203711218898763491e+01,8.859377938396653107e+00,6.249142678658143879e+00,4.541146201550612105e+00,3.219450522869700571e+00
6.679379379379379316e+02,2.555640795872972149e+01,2.888885327737091302e+01,1.613781965760230364e+01,1.206565524222696872e+01,8.880389370957104234e+00,6.263964873801110222e+00,4.551917667383723831e+00,3.227087126279361229e+00
6.687287287287288109e+02,2.561629553661107650e+01,2.895687538579587894e+01,1.617602792459134520e+01,1.209423206194518308e+01,8.901425677119453539e+00,6.278804622063292484e+00,4.562701891304699942e+00,3.234732775503449620e+00
6.695195195195195765e+02,2.567625087370515757e+01,2.902497598881142338e+01,1.621428127572165323e+01,1.212284264797731126e+01,8.922486856822729351e+00,6.293661923424469506e+00,4.573498873306033552e+00,3.242387470539356276e+00
6.703103103103103422e+02,2.573627395925068129e+01,2.909315507944165802e+01,1.625257971055052764e+01,1.215148700015822492e+01,8.943572910005917365e+00,6.308536777864395262e+00,4.584308613380223107e+00,3.250051211384477501e+00
6.711011011011011078e+02,2.579636478247498488e+01,2.916141265070287147e+01,1.629092322863479225e+01,1.218016511832258253e+01,8.964683836607919787e+00,6.323429185362799743e+00,4.595131111519747513e+00,3.257723998036198054e+00
6.718918918918919871e+02,2.585652333259415059e+01,2.922974869560366074e+01,1.632931182953075933e+01,1.220887700230487027e+01,8.985819636567574875e+00,6.338339145899386295e+00,4.605966367717090115e+00,3.265405830491908912e+00
6.726826826826827528e+02,2.591674959881288842e+01,2.929816320714486011e+01,1.636774551279415846e+01,1.223762265193933096e+01,9.006980309823624964e+00,6.353266659453831622e+00,4.616814381964703173e+00,3.273096708748985950e+00
6.734734734734735184e+02,2.597704357032465339e+01,2.936665617831962649e+01,1.640622427798026095e+01,1.226640206706009373e+01,9.028165856314771531e+00,6.368211726005801765e+00,4.627675154255052270e+00,3.280796632804816593e+00
6.742642642642642841e+02,2.603740523631154957e+01,2.943522760211333633e+01,1.644474812464378033e+01,1.229521524750099282e+01,9.049376275979616580e+00,6.383174345534919247e+00,4.638548684580579895e+00,3.288505602656767390e+00
6.750550550550550497e+02,2.609783458594446870e+01,2.950387747150368867e+01,1.648331705233895406e+01,1.232406219309574347e+01,9.070611568756714149e+00,6.398154518020799486e+00,4.649434972933729426e+00,3.296223618302217773e+00
6.758458458458459290e+02,2.615833160838293381e+01,2.957260577946064473e+01,1.652193106061945471e+01,1.235294290367784775e+01,9.091871734584524134e+00,6.413152243443023259e+00,4.660334019306925590e+00,3.303950679738535179e+00
6.766366366366366947e+02,2.621889629277526623e+01,2.964141251894642437e+01,1.656059014903845394e+01,1.238185737908060347e+01,9.113156773401458466e+00,6.428167521781158023e+00,4.671245823692595778e+00,3.311686786963090157e+00
6.774274274274274603e+02,2.627952862825840441e+01,2.971029768291557360e+01,1.659929431714860115e+01,1.241080561913710945e+01,9.134466685145824272e+00,6.443200353014733928e+00,4.682170386083145175e+00,3.319431939973239931e+00
6.782182182182182260e+02,2.634022860395810639e+01,2.977926126431489706e+01,1.663804356450203414e+01,1.243978762368028512e+01,9.155801469755893152e+00,6.458250737123270468e+00,4.693107706470977192e+00,3.327186138766350609e+00
6.790090090090091053e+02,2.640099620898883259e+01,2.984830325608347579e+01,1.667683789065037558e+01,1.246880339254285985e+01,9.177161127169842558e+00,6.473318674086252500e+00,4.704057784848494350e+00,3.334949383339779860e+00
6.797997997997998709e+02,2.646183143245375646e+01,2.991742365115269209e+01,1.671567729514470457e+01,1.249785292555734451e+01,9.198545657325777114e+00,6.488404163883142672e+00,4.715020621208074303e+00,3.342721673690879136e+00
6.805905905905906366e+02,2.652273426344477869e+01,2.998662244244617270e+01,1.675456177753558151e+01,1.252693622255607053e+01,9.219955060161737492e+00,6.503507206493386761e+00,4.725996215542092038e+00,3.350503009816996780e+00
6.813813813813814022e+02,2.658370469104261957e+01,3.005589962287996997e+01,1.679349133737309430e+01,1.255605328337117754e+01,9.241389335615700418e+00,6.518627801896406559e+00,4.736984567842922544e+00,3.358293391715492682e+00
6.821721721721721678e+02,2.664474270431668756e+01,3.012525518536228120e+01,1.683246597420676594e+01,1.258520410783459909e+01,9.262848483625544915e+00,6.533765950071588335e+00,4.747985678102918605e+00,3.366092819383700974e+00
6.829629629629630472e+02,2.670584829232516100e+01,3.019468912279365824e+01,1.687148568758560430e+01,1.261438869577809108e+01,9.284332504129105601e+00,6.548921650998305921e+00,4.758999546314433893e+00,3.373901292818970443e+00
6.837537537537538128e+02,2.676702144411495965e+01,3.026420142806693647e+01,1.691055047705810210e+01,1.264360704703320337e+01,9.305841397064122944e+00,6.564094904655902063e+00,4.770026172469804315e+00,3.381718812018636111e+00
6.845445445445445785e+02,2.682826214872183357e+01,3.033379209406727028e+01,1.694966034217226536e+01,1.267285916143129576e+01,9.327375162368285899e+00,6.579285711023702632e+00,4.781065556561369334e+00,3.389545376980036551e+00
6.853353353353353441e+02,2.688957039517021386e+01,3.040346111367209758e+01,1.698881528247552097e+01,1.270214503880352375e+01,9.348933799979191051e+00,6.594494070081003301e+00,4.792117698581449758e+00,3.397380987700505894e+00
6.861261261261262234e+02,2.695094617247335478e+01,3.047320847975122149e+01,1.702801529751483756e+01,1.273146467898086520e+01,9.370517309834388797e+00,6.609719981807080202e+00,4.803182598522358404e+00,3.405225644177372502e+00
6.869169169169169891e+02,2.701238946963331244e+01,3.054303418516658297e+01,1.706726038683659752e+01,1.276081808179409549e+01,9.392125691871326509e+00,6.624963446181185489e+00,4.814260256376402758e+00,3.413079346407962067e+00
6.877077077077077547e+02,2.707390027564083468e+01,3.061293822277258414e+01,1.710655054998672497e+01,1.279020524707376971e+01,9.413758946027391161e+00,6.640224463182527792e+00,4.825350672135870767e+00,3.420942094389595400e+00
6.884984984984985203e+02,2.713547857947558839e+01,3.068292058541591416e+01,1.714588578651061113e+01,1.281962617465031151e+01,9.435417072239919989e+00,6.655503032790337059e+00,4.836453845793065476e+00,3.428813888119600861e+00
6.892892892892892860e+02,2.719712437010591799e+01,3.075298126593553150e+01,1.718526609595307875e+01,1.284908086435387808e+01,9.457100070446140094e+00,6.670799154983772183e+00,4.847569777340252628e+00,3.436694727595290377e+00
6.900800800800801653e+02,2.725883763648906566e+01,3.082312025716270298e+01,1.722469147785851007e+01,1.287856931601449162e+01,9.478807940583241276e+00,6.686112829741993835e+00,4.858698466769712176e+00,3.444584612813982538e+00
6.908708708708709310e+02,2.732061836757097240e+01,3.089333755192103226e+01,1.726416193177072600e+01,1.290809152946193628e+01,9.500540682588317409e+00,6.701444057044140479e+00,4.869839914073701870e+00,3.452483543772985719e+00
6.916616616616616966e+02,2.738246655228644855e+01,3.096363314302641356e+01,1.730367745723300388e+01,1.293764750452583279e+01,9.522298296398400197e+00,6.716792836869305283e+00,4.880994119244468799e+00,3.460391520469608295e+00
6.924524524524524622e+02,2.744438217955912762e+01,3.103400702328709571e+01,1.734323805378814498e+01,1.296723724103558339e+01,9.544080781950446735e+00,6.732159169196575199e+00,4.892161082274259165e+00,3.468308542901153757e+00
6.932432432432433416e+02,2.750636523830146984e+01,3.110445918550362521e+01,1.738284372097842123e+01,1.299686073882042159e+01,9.565888139181353722e+00,6.747543054005016749e+00,4.903340803155319172e+00,3.476234611064931812e+00
6.940340340340341072e+02,2.756841571741466979e+01,3.117498962246883565e+01,1.742249445834556099e+01,1.302651799770934637e+01,9.587720368027921936e+00,6.762944491273655601e+00,4.914533281879854165e+00,3.484169724958232184e+00
6.948248248248248728e+02,2.763053360578884821e+01,3.124559832696793649e+01,1.746219026543081299e+01,1.305620901753121998e+01,9.609577468426911295e+00,6.778363480981511202e+00,4.925738518440096136e+00,3.492113884578357919e+00
6.956156156156156385e+02,2.769271889230291706e+01,3.131628529177844200e+01,1.750193114177487175e+01,1.308593379811464708e+01,9.631459440314973364e+00,6.793800023107558594e+00,4.936956512828246879e+00,3.500067089922594743e+00
6.964064064064064041e+02,2.775497156582465053e+01,3.138705050967017485e+01,1.754171708691793441e+01,1.311569233928809730e+01,9.653366283628722400e+00,6.809254117630779923e+00,4.948187265036510851e+00,3.508029340988243927e+00
6.971971971971972835e+02,2.781729161521059268e+01,3.145789397340529092e+01,1.758154810039966520e+01,1.314548464087979518e+01,9.675297998304673186e+00,6.824725764530096050e+00,4.959430775057068530e+00,3.516000637772579651e+00
6.979879879879880491e+02,2.787967902930625286e+01,3.152881567573833266e+01,1.762142418175921676e+01,1.317531070271780891e+01,9.697254584279288991e+00,6.840214963784433166e+00,4.970687042882114604e+00,3.523980980272895636e+00
6.987787787787788147e+02,2.794213379694586763e+01,3.159981560941604073e+01,1.766134533053522304e+01,1.320517052462998286e+01,9.719236041488942490e+00,6.855721715372673053e+00,4.981956068503806456e+00,3.531970368486464729e+00
6.995695695695695804e+02,2.800465590695263529e+01,3.167089376717763827e+01,1.770131154626579573e+01,1.323506410644399267e+01,9.741242369869963724e+00,6.871246019273697492e+00,4.993237851914325454e+00,3.539968802410565996e+00
7.003603603603604597e+02,2.806724534813855598e+01,3.174205014175459993e+01,1.774132282848852427e+01,1.326499144798729191e+01,9.763273569358567272e+00,6.886787875466342079e+00,5.004532393105809440e+00,3.547976282042478502e+00
7.011511511511512253e+02,2.812990210930450985e+01,3.181328472587074430e+01,1.778137917674049717e+01,1.329495254908717605e+01,9.785329639890941067e+00,6.902347283929429089e+00,5.015839692070414024e+00,3.555992807379471099e+00
7.019419419419419910e+02,2.819262617924023218e+01,3.188459751224223737e+01,1.782148059055825229e+01,1.332494740957070256e+01,9.807410581403162908e+00,6.917924244641745268e+00,5.027159748800269945e+00,3.564018378418809974e+00
7.027327327327327566e+02,2.825541754672439509e+01,3.195598849357759619e+01,1.786162706947783008e+01,1.335497602926477789e+01,9.829516393831266186e+00,6.933518757582074699e+00,5.038492563287513271e+00,3.572052995157763089e+00
7.035235235235235223e+02,2.831827620052450101e+01,3.202745766257767457e+01,1.790181861303476651e+01,1.338503840799608469e+01,9.851647077111202577e+00,6.949130822729167711e+00,5.049838135524262306e+00,3.580096657593590859e+00
7.043143143143144016e+02,2.838120212939691456e+01,3.209900501193564537e+01,1.794205522076403625e+01,1.341513454559111729e+01,9.873802631178847378e+00,6.964760440061738223e+00,5.061196465502618480e+00,3.588149365723553252e+00
7.051051051051051672e+02,2.844419532208697277e+01,3.217063053433706443e+01,1.798233689220013787e+01,1.344526444187617642e+01,9.895983055970006603e+00,6.980407609558488602e+00,5.072567553214693881e+00,3.596211119544906243e+00
7.058958958958959329e+02,2.850725576732886068e+01,3.224233422245982439e+01,1.802266362687703349e+01,1.347542809667739228e+01,9.918188351420422322e+00,6.996072331198100791e+00,5.083951398652574838e+00,3.604281919054903582e+00
7.066866866866866985e+02,2.857038345384562206e+01,3.231411606897410849e+01,1.806303542432813103e+01,1.350562550982064458e+01,9.940418517465738901e+00,7.011754604959216763e+00,5.095348001808345906e+00,3.612361764250788809e+00
7.074774774774775778e+02,2.863357837034932274e+01,3.238597606654260375e+01,1.810345228408642271e+01,1.353585668113168694e+01,9.962673554041581170e+00,7.027454430820485598e+00,5.106757362674090750e+00,3.620450655129819673e+00
7.082682682682683435e+02,2.869684050554080557e+01,3.245791420782013148e+01,1.814391420568422930e+01,1.356612161043600651e+01,9.984953461083433623e+00,7.043171808760486208e+00,5.118179481241860174e+00,3.628548591689229053e+00
7.090590590590591091e+02,2.876016984810994259e+01,3.252993048545408072e+01,1.818442118865348434e+01,1.359642029755897141e+01,1.000725823852674878e+01,7.058906738757815269e+00,5.129614357503723632e+00,3.636655573926264928e+00
7.098498498498498748e+02,2.882356638673545035e+01,3.260202489208408139e+01,1.822497323252553869e+01,1.362675274232569400e+01,1.002958788630691878e+01,7.074659220791028602e+00,5.141061991451721269e+00,3.644771601838158404e+00
7.106406406406406404e+02,2.888703011008499644e+01,3.267419742034211083e+01,1.826557033683124232e+01,1.365711894456111786e+01,1.005194240435923980e+01,7.090429254838650941e+00,5.152522383077896784e+00,3.652896675422149908e+00
7.114314314314315197e+02,2.895056100681522437e+01,3.274644806285259335e+01,1.830621250110095843e+01,1.368751890409002314e+01,1.007432179261894234e+01,7.106216840879207908e+00,5.163995532374287656e+00,3.661030794675470545e+00
7.122222222222222854e+02,2.901415906557163993e+01,3.281877681223221543e+01,1.834689972486443565e+01,1.371795262073690580e+01,1.009672605102118048e+01,7.122021978891165617e+00,5.175481439332901168e+00,3.669173959595342094e+00
7.130130130130130510e+02,2.907782427498874611e+01,3.289118366109012470e+01,1.838763200765101047e+01,1.374842009432618006e+01,1.011915517950105503e+01,7.137844668852998176e+00,5.186980103945759701e+00,3.677326170178997433e+00
7.138038038038038167e+02,2.914155662368992949e+01,3.296366860202774518e+01,1.842840934898943672e+01,1.377892132468197950e+01,1.014160917799355843e+01,7.153684910743137948e+00,5.198491526204862545e+00,3.685487426423649904e+00
7.145945945945946960e+02,2.920535610028763429e+01,3.303623162763893362e+01,1.846923174840796733e+01,1.380945631162827780e+01,1.016408804643365826e+01,7.169542704539997757e+00,5.210015706102214317e+00,3.693657728326527057e+00
7.153853853853854616e+02,2.926922269338315985e+01,3.310887273050989421e+01,1.851009920543433296e+01,1.384002505498885860e+01,1.018659178475621019e+01,7.185418050221973552e+00,5.221552643629791213e+00,3.701837075884841788e+00
7.161761761761762273e+02,2.933315639156679211e+01,3.318159190321918572e+01,1.855101171959577044e+01,1.387062755458729590e+01,1.020912039289601481e+01,7.201310947767422199e+00,5.233102338779573870e+00,3.710025469095803885e+00
7.169669669669669929e+02,2.939715718341777873e+01,3.325438913833776411e+01,1.859196929041895174e+01,1.390126381024697366e+01,1.023167387078780344e+01,7.217221397154689022e+00,5.244664791543528715e+00,3.718222907956625800e+00
7.177577577577577586e+02,2.946122505750444276e+01,3.332726442842900383e+01,1.863297191743007630e+01,1.393193382179111062e+01,1.025425221836623990e+01,7.233149398362095361e+00,5.256240001913622173e+00,3.726429392464515100e+00
7.185485485485486379e+02,2.952536000238389491e+01,3.340021776604854864e+01,1.867401960015478224e+01,1.396263758904267860e+01,1.027685543556589742e+01,7.249094951367933248e+00,5.267827969881797578e+00,3.734644922616674911e+00
7.193393393393394035e+02,2.958956200660238167e+01,3.347324914374448923e+01,1.871511233811821384e+01,1.399337511182448779e+01,1.029948352232128528e+01,7.265058056150468957e+00,5.279428695440000929e+00,3.742869498410301254e+00
7.201301301301301692e+02,2.965383105869505087e+01,3.354635855405730638e+01,1.875625013084501091e+01,1.402414638995913698e+01,1.032213647856683814e+01,7.281038712687948333e+00,5.291042178580163124e+00,3.751103119842595923e+00
7.209209209209209348e+02,2.971816714718612573e+01,3.361954598951985673e+01,1.879743297785926615e+01,1.405495142326906866e+01,1.034481430423694448e+01,7.297036920958602124e+00,5.302668419294211510e+00,3.759345786910756271e+00
7.217117117117118141e+02,2.978257026058869883e+01,3.369281144265733019e+01,1.883866087868455352e+01,1.408579021157648903e+01,1.036751699926587911e+01,7.313052680940619332e+00,5.314307417574056558e+00,3.767597499611965883e+00
7.225025025025025798e+02,2.984704038740502341e+01,3.376615490598740621e+01,1.887993383284396742e+01,1.411666275470343201e+01,1.039024456358788306e+01,7.329085992612183631e+00,5.325959173411610514e+00,3.775858257943419893e+00
